Group,Exemplar_1,Exemplar_2,Jaccard,SSID,Dot_Prod,Exemplar_1_URL,Exemplar_2_URL
P31M,115003,115004,0.0645161290322581,0.9972351810628886,0.7420725279984469,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true
P31M,115003,115005,0.245283018867925,0.9986131023882466,0.8704702988203447,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true
P31M,115003,115006,0.0819672131147541,0.9978158291155635,0.7961674325700744,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true
P31M,115003,115007,0.0645161290322581,0.9974531223167795,0.7621964874999415,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true
P31M,115003,115008,0.2,0.9982419157202435,0.8357508777216154,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true
P31M,115003,115009,0.11864406779661,0.9981710252355507,0.8293993966311353,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true
P31M,115003,115010,0.245283018867925,0.9985398307730816,0.8636413604666919,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true
P31M,115003,115011,0.157894736842105,0.9972687680874254,0.7452269454696998,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true
P31M,115003,115012,0.11864406779661,0.9986146140443505,0.8706374727699961,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115003,115013,0.178571428571429,0.998071447740636,0.820057825781103,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115003,115014,0.0476190476190476,0.997864408002657,0.8007388457035459,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115003,115015,0.157894736842105,0.9972062281673691,0.7394337874476028,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115003,115016,0.178571428571429,0.9974563162305208,0.7628395256635241,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115003,115017,0.11864406779661,0.9983044791155619,0.8419003334211891,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115003,115018,0.178571428571429,0.9984751092833064,0.8577487654611736,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115003,115019,0.222222222222222,0.9976562709712046,0.7814831482874318,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115003,115020,0.0476190476190476,0.9978888427751498,0.802754077374278,https://nyu.databrary.org/slot/6511/-/asset/11910/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115004,115005,0.0645161290322581,0.9973659185030215,0.7543413032994319,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true
P31M,115004,115006,0.137931034482759,0.9984430474964308,0.854905352387647,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true
P31M,115004,115007,0.157894736842105,0.998414293934985,0.8521559919621994,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true
P31M,115004,115008,0.11864406779661,0.9974684126546144,0.7638291070578385,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true
P31M,115004,115009,0.466666666666667,0.9978743941500837,0.8020045975684397,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true
P31M,115004,115010,0.178571428571429,0.9979652743602587,0.810258845252337,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true
P31M,115004,115011,0.178571428571429,0.9977575715838115,0.7911179127004137,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true
P31M,115004,115012,0.11864406779661,0.9976783047590837,0.7835204892306097,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115004,115013,0.157894736842105,0.9979839305666341,0.8121592504666487,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115004,115014,0.294117647058824,0.9971217949563336,0.7318258142125593,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115004,115015,0.11864406779661,0.9981949677281585,0.8318847260783797,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115004,115016,0.137931034482759,0.9983252435717401,0.8440713130489407,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115004,115017,0.11864406779661,0.9972912358504314,0.7477638290442087,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115004,115018,0.2,0.99734649074565,0.752803627413551,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115004,115019,0.11864406779661,0.9982072247342866,0.8330825645031446,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115004,115020,0.245283018867925,0.9987429165801968,0.8827246082427029,https://nyu.databrary.org/slot/6511/-/asset/11911/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115005,115006,0.11864406779661,0.9976396807820108,0.7797929217359373,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true
P31M,115005,115007,0.2,0.9976420328272937,0.7799017574554912,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true
P31M,115005,115008,0.157894736842105,0.9981490926259816,0.827131890075099,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true
P31M,115005,115009,0.0819672131147541,0.9979765792294926,0.8113152540388817,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true
P31M,115005,115010,0.11864406779661,0.9981371607117805,0.8260899800054793,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true
P31M,115005,115011,0.11864406779661,0.997350214169938,0.7528970501996163,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true
P31M,115005,115012,0.222222222222222,0.9983566086132759,0.846592295517629,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115005,115013,0.0645161290322581,0.9979062795224558,0.804704711467525,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115005,115014,0.0645161290322581,0.9981550150180079,0.8279043133772189,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115005,115015,0.11864406779661,0.996996262020133,0.7199303937219307,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115005,115016,0.1,0.9968338153886263,0.7048837905326705,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115005,115017,0.1,0.9983357943815092,0.8448638613537809,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115005,115018,0.245283018867925,0.9983732639474806,0.848290285106663,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115005,115019,0.0476190476190476,0.9976773480954171,0.7835101241553474,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115005,115020,0.0645161290322581,0.9976740258953993,0.7827502725125642,https://nyu.databrary.org/slot/6511/-/asset/11912/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115006,115007,0.0476190476190476,0.9981377677713337,0.8263105065301369,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true
P31M,115006,115008,0.2,0.99789822949503,0.8038565445095704,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true
P31M,115006,115009,0.0476190476190476,0.997984785962713,0.8122187611992335,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true
P31M,115006,115010,0.137931034482759,0.9982758579007421,0.8391631653366155,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true
P31M,115006,115011,0.245283018867925,0.9972149083506483,0.740474418925678,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true
P31M,115006,115012,0.178571428571429,0.997701122944697,0.7855704260843189,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115006,115013,0.222222222222222,0.9985854615812477,0.8681574804457928,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115006,115014,0.1,0.9975015903502773,0.7671280010632335,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115006,115015,0.269230769230769,0.9981116003833681,0.8240553388752194,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115006,115016,0.346938775510204,0.9981379479837429,0.82656959510511685,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115006,115017,0.178571428571429,0.9979338318526301,0.8075315295608929,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115006,115018,0.2,0.9975108922400245,0.7680342609112655,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115006,115019,0.32,0.99813348970874,0.8261537566097293,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115006,115020,0.0819672131147541,0.9984917479867246,0.8592404192259588,https://nyu.databrary.org/slot/6511/-/asset/11913/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115007,115008,0.0819672131147541,0.9975908365249712,0.7750515291070299,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true
P31M,115007,115009,0.157894736842105,0.9970171900765475,0.7219256832778282,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true
P31M,115007,115010,0.1,0.9977812287015322,0.7929163384520175,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true
P31M,115007,115011,0.0153846153846154,0.998313213665569,0.8427445729958855,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true
P31M,115007,115012,0.178571428571429,0.9972770002822725,0.7458797830155488,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115007,115013,0.1,0.9981536943170239,0.8278291007621374,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115007,115014,0.346938775510204,0.9970696598838936,0.7267379048171114,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115007,115015,0.0476190476190476,0.9982799772847326,0.8396749658025048,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115007,115016,0.0645161290322581,0.9984608626981575,0.8565832339727888,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115007,115017,0.178571428571429,0.9972278879207381,0.7416517962810594,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115007,115018,0.1,0.9976109844503758,0.7772591425969232,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115007,115019,0.0819672131147541,0.99772235565859,0.787764610940738,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115007,115020,0.346938775510204,0.9987485743331749,0.8831457387584691,https://nyu.databrary.org/slot/6511/-/asset/11914/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115008,115009,0.0645161290322581,0.997717593515226,0.7871024591147693,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true
P31M,115008,115010,0.157894736842105,0.9986493130150146,0.8738640968387805,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true
P31M,115008,115011,0.1,0.9973609088916111,0.7538202713617083,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true
P31M,115008,115012,0.245283018867925,0.9986272567126364,0.8718161358394867,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115008,115013,0.178571428571429,0.9982918474143285,0.8406208877521699,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115008,115014,0.0645161290322581,0.9974826779625905,0.7651193333484956,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115008,115015,0.346938775510204,0.997039567831033,0.7238887281520646,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115008,115016,0.2,0.9971392729899634,0.7332777642018867,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115008,115017,0.0819672131147541,0.9978658701517786,0.8009994890445782,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115008,115018,0.157894736842105,0.9974521750878129,0.7623168863096824,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115008,115019,0.269230769230769,0.997935257120022,0.8074963113916976,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115008,115020,0.0476190476190476,0.9981539459751504,0.8275194598894694,https://nyu.databrary.org/slot/6511/-/asset/11915/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115009,115010,0.2,0.9976543628509466,0.7812910531343863,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true
P31M,115009,115011,0.137931034482759,0.9975680038290771,0.773483303389397,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true
P31M,115009,115012,0.1,0.9984184893651517,0.8525571130382327,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115009,115013,0.1,0.9979177850773094,0.806018353827667,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115009,115014,0.346938775510204,0.9985255997239336,0.8626382970320886,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115009,115015,0.0819672131147541,0.9979861760338131,0.8124542349057623,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115009,115016,0.1,0.9973446608835966,0.7527963947258001,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115009,115017,0.157894736842105,0.9982427033631132,0.8363784807502631,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115009,115018,0.157894736842105,0.9981115464498037,0.824091915360523,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115009,115019,0.157894736842105,0.9976786800904441,0.7838913083596345,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115009,115020,0.269230769230769,0.9973166511211874,0.7496887488407026,https://nyu.databrary.org/slot/6511/-/asset/11916/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115010,115011,0.245283018867925,0.9971357281041199,0.7329235307933434,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true
P31M,115010,115012,0.1,0.9983230788397556,0.8434787018050824,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115010,115013,0.294117647058824,0.9988101861161869,0.8890300747274389,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115010,115014,0.1,0.9975975517760858,0.7759285850736882,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115010,115015,0.245283018867925,0.9975630238547682,0.7728019910974377,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115010,115016,0.269230769230769,0.9978500506512262,0.7996296537032467,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115010,115017,0.157894736842105,0.9981175204341005,0.8245344308958655,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115010,115018,0.11864406779661,0.9979698903941405,0.8106906246519854,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115010,115019,0.157894736842105,0.9976788378558575,0.783672250887576,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115010,115020,0.137931034482759,0.9983731487096159,0.8480657458333033,https://nyu.databrary.org/slot/6511/-/asset/11917/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115011,115012,0.1,0.9970814633033999,0.7278913294849609,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true
P31M,115011,115013,0.178571428571429,0.9973028318836853,0.7487204485174033,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115011,115014,0.1,0.9981402539199531,0.8267339952908658,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115011,115015,0.269230769230769,0.9983573720852711,0.847023219724229,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115011,115016,0.294117647058824,0.9982810858966819,0.8399728776710982,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115011,115017,0.157894736842105,0.9973758873178713,0.7556663109496259,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115011,115018,0.11864406779661,0.9980453159559776,0.8179200311684203,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115011,115019,0.137931034482759,0.9980479890533607,0.8182713034207336,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115011,115020,0.0476190476190476,0.9978146489876802,0.7961366964118005,https://nyu.databrary.org/slot/6511/-/asset/11918/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115012,115013,0.11864406779661,0.9985137038449012,0.8613920269687346,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true
P31M,115012,115014,0.0645161290322581,0.9978987436621501,0.8040411092071783,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115012,115015,0.222222222222222,0.9969598470425667,0.7165959087589833,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115012,115016,0.0819672131147541,0.9968856048149062,0.709772623845145,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115012,115017,0.0645161290322581,0.9980267054490666,0.8160895723243605,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115012,115018,0.137931034482759,0.9977092281989974,0.7864058482192746,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115012,115019,0.1,0.997565179328561,0.7731036419669814,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115012,115020,0.11864406779661,0.9977734389561482,0.792076729583069,https://nyu.databrary.org/slot/6511/-/asset/11919/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115013,115014,0.11864406779661,0.9978767265533924,0.8021361738862564,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true
P31M,115013,115015,0.137931034482759,0.9977031399523542,0.786046805319123,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115013,115016,0.269230769230769,0.9975134306584285,0.7684530417493095,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115013,115017,0.178571428571429,0.9980044206431755,0.8141491549162099,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115013,115018,0.294117647058824,0.9978743362788733,0.8019483975899194,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115013,115019,0.269230769230769,0.9983412439618333,0.8455396935878152,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
P31M,115013,115020,0.137931034482759,0.9987294128738433,0.8814426378628799,https://nyu.databrary.org/slot/6511/-/asset/11920/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11927/download?inline=true
P31M,115014,115015,0.0819672131147541,0.9977221568946523,0.787808800951432,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11922/download?inline=true
P31M,115014,115016,0.11864406779661,0.9969852392242231,0.7192580242163081,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11923/download?inline=true
P31M,115014,115017,0.157894736842105,0.9984098186216981,0.8518984360752595,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11924/download?inline=true
P31M,115014,115018,0.157894736842105,0.9985376434376377,0.8637450510133091,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11925/download?inline=true
P31M,115014,115019,0.11864406779661,0.9978400200317471,0.798856803781744,https://nyu.databrary.org/slot/6511/-/asset/11921/download?inline=true,https://nyu.databrary.org/slot/6511/-/asset/11926/download?inline=true
